"","d_clust$classification","1","2","3","X1","X2","X3","X4","X5","X6","X7","X8"
"22",3,0.119777089783282,0.0441176470588235,0.441176470588235,"AL","Plateau",5,9,1,0.119777089783282,0.0441176470588235,0.441176470588235
"23",3,0.111318885448916,0.0235294117647059,0.472941176470588,"AL","Overlook",5,9,1,0.111318885448916,0.0235294117647059,0.472941176470588
"24",9,0.117399380804954,0.0676470588235294,0.494117647058824,"AL","Woodlawn",5,9,1,0.117399380804954,0.0676470588235294,0.494117647058824
"25",3,0.112470588235294,0.00588235294117647,0.422459893048128,"AL","Jefferson",5,9,1,0.112470588235294,0.00588235294117647,0.422459893048128
"26",3,0.112396284829721,0.0117647058823529,0.449411764705882,"AL","Melrose",5,9,1,0.112396284829721,0.0117647058823529,0.449411764705882
"27",9,0.119603715170279,0.0882352941176471,0.482352941176471,"AL","Neely",5,9,1,0.119603715170279,0.0882352941176471,0.482352941176471
"28",1,0.0878885448916409,0.161764705882353,0,"AL","College Park",5,9,1,0.0878885448916409,0.161764705882353,0
"29",4,0.0742043343653251,0.0264705882352941,0.467058823529412,"AL","Country Club",5,9,1,0.0742043343653251,0.0264705882352941,0.467058823529412
"30",9,0.111665634674923,0.117647058823529,0.484705882352941,"AL","Airmont",5,9,1,0.111665634674923,0.117647058823529,0.484705882352941
"31",9,0.118625386996904,0.0529411764705882,0.498823529411765,"AL","Maryvale",5,9,1,0.118625386996904,0.0529411764705882,0.498823529411765
"32",9,0.113287925696594,0.00882352941176471,0.497647058823529,"AL","Bellmont",5,9,1,0.113287925696594,0.00882352941176471,0.497647058823529
"33",1,0.106798761609907,0.0676470588235294,0,"AL","Claremont",5,9,1,0.106798761609907,0.0676470588235294,0
"34",3,0.105931888544892,0.0235294117647059,0.417112299465241,"AL","Cottage Park",5,9,1,0.105931888544892,0.0235294117647059,0.417112299465241
"35",8,0.114204334365325,0.152941176470588,0.411764705882353,"AL","Dauphin Acres",5,9,1,0.114204334365325,0.152941176470588,0.411764705882353
"36",9,0.113981424148607,0.0823529411764706,0.489411764705882,"AL","Texas Street",5,9,1,0.113981424148607,0.0823529411764706,0.489411764705882
"37",9,0.101374613003096,0.0705882352941176,0.485882352941176,"AL","Thornhill",5,9,1,0.101374613003096,0.0705882352941176,0.485882352941176
"38",8,0.108606811145511,0.2,0.441176470588235,"AL","Lyons Park",5,9,1,0.108606811145511,0.2,0.441176470588235
"39",8,0.118489164086687,0.0970588235294118,0.477647058823529,"AL","Riviera",5,9,1,0.118489164086687,0.0970588235294118,0.477647058823529
"40",9,0.109659442724458,0.0235294117647059,0.483529411764706,"AL","Baker",5,9,1,0.109659442724458,0.0235294117647059,0.483529411764706
"41",3,0.0973498452012384,0.0117647058823529,0.492941176470588,"AL","Overton",5,9,1,0.0973498452012384,0.0117647058823529,0.492941176470588
"42",3,0.110377708978328,0.00882352941176471,0.372941176470588,"AL","Westfield",5,9,1,0.110377708978328,0.00882352941176471,0.372941176470588
"43",3,0.115925696594427,0.00294117647058824,0.416749750747757,"AL","Beau Terra",5,9,1,0.115925696594427,0.00294117647058824,0.416749750747757
"44",3,0.107554179566563,0.00588235294117647,0.456470588235294,"AL","Milkhouse",5,9,1,0.107554179566563,0.00588235294117647,0.456470588235294
"45",9,0.118687306501548,0.105882352941176,0.485882352941176,"AL","Carver",5,9,1,0.118687306501548,0.105882352941176,0.485882352941176
"46",3,0.100953560371517,0.0264705882352941,0.485882352941176,"AL","Second Creek",5,9,1,0.100953560371517,0.0264705882352941,0.485882352941176
"47",9,0.104544891640867,0,0.484705882352941,"AL","Travis",5,9,1,0.104544891640867,0,0.484705882352941
"48",8,0.119269349845201,0.158823529411765,0.474117647058824,"AL","Owens",5,9,1,0.119269349845201,0.158823529411765,0.474117647058824
"49",3,0.108904024767802,0,0.472941176470588,"AL","Redstone",5,9,1,0.108904024767802,0,0.472941176470588
"50",8,0.114749226006192,0.161764705882353,0.422549019607843,"AL","Leinkauf",5,9,1,0.114749226006192,0.161764705882353,0.422549019607843
"51",8,0.118402476780186,0.167647058823529,0.422682092227473,"AL","Oakleigh",5,9,1,0.118402476780186,0.167647058823529,0.422682092227473
"52",3,0.11477399380805,0.00588235294117647,0.412941176470588,"AL","Riverside",5,9,1,0.11477399380805,0.00588235294117647,0.412941176470588
"53",8,0.110439628482972,0.0970588235294118,0.38562091503268,"AL","Kimberline",5,9,1,0.110439628482972,0.0970588235294118,0.38562091503268
"54",9,0.114897832817337,0.0852941176470588,0.498823529411765,"AL","Neshota",5,9,1,0.114897832817337,0.0852941176470588,0.498823529411765
"55",3,0.106897832817337,0,0.383529411764706,"AL","Cypress Shores",5,9,1,0.106897832817337,0,0.383529411764706
"56",8,0.108235294117647,0.0823529411764706,0.429411764705882,"AL","Westhill",5,9,1,0.108235294117647,0.0823529411764706,0.429411764705882
"57",3,0.105287925696594,0.00294117647058824,0.42,"AL","D'Iberville",5,9,1,0.105287925696594,0.00294117647058824,0.42
"58",3,0.112606811145511,0.0205882352941177,0.384705882352941,"AL","Westmont",5,9,1,0.112606811145511,0.0205882352941177,0.384705882352941
"59",9,0.114823529411765,0.0411764705882353,0.492941176470588,"AL","Forest Highland",5,9,1,0.114823529411765,0.0411764705882353,0.492941176470588
"60",3,0.108569659442724,0.0294117647058824,0.475294117647059,"AL","Canterbury",5,9,1,0.108569659442724,0.0294117647058824,0.475294117647059
"61",3,0.115331269349845,0.0323529411764706,0.406417112299465,"AL","Bayview",5,9,1,0.115331269349845,0.0323529411764706,0.406417112299465
"62",1,0.116049535603715,0.00588235294117647,0,"AL","Lourdes",5,9,1,0.116049535603715,0.00588235294117647,0
"63",8,0.118687306501548,0.179411764705882,0.371848739495798,"AL","Gorgas",5,9,1,0.118687306501548,0.179411764705882,0.371848739495798
"64",9,0.116321981424149,0.0411764705882353,0.498823529411765,"AL","McVoy",5,9,1,0.116321981424149,0.0411764705882353,0.498823529411765
"65",8,0.114216718266254,0.0676470588235294,0.431764705882353,"AL","Nevius",5,9,1,0.114216718266254,0.0676470588235294,0.431764705882353
"66",3,0.102860681114551,0,0.414860681114551,"AL","Millers Creek",5,9,1,0.102860681114551,0,0.414860681114551
"67",8,0.113969040247678,0.0970588235294118,0.476470588235294,"AL","Bellewood",5,9,1,0.113969040247678,0.0970588235294118,0.476470588235294
"68",3,0.110811145510836,0.0147058823529412,0.381404174573055,"AL","Bienville",5,9,1,0.110811145510836,0.0147058823529412,0.381404174573055
"69",9,0.110712074303406,0.0470588235294118,0.484705882352941,"AL","Terrace Hills",5,9,1,0.110712074303406,0.0470588235294118,0.484705882352941
"70",3,0.117151702786378,0.0382352941176471,0.457142857142857,"AL","Cody",5,9,1,0.117151702786378,0.0382352941176471,0.457142857142857
"71",9,0.112272445820433,0.158823529411765,0.494117647058824,"AL","Georgia Avenue",5,9,1,0.112272445820433,0.158823529411765,0.494117647058824
"72",9,0.106625386996904,0.211764705882353,0.489411764705882,"AL","Central Business District",5,9,1,0.106625386996904,0.211764705882353,0.489411764705882
"73",9,0.115541795665635,0.114705882352941,0.497647058823529,"AL","Greenwich Hills",5,9,1,0.115541795665635,0.114705882352941,0.497647058823529
"74",8,0.113473684210526,0.164705882352941,0.481176470588235,"AL","Washington Square",5,9,1,0.113473684210526,0.164705882352941,0.481176470588235
"75",3,0.105597523219814,0.0147058823529412,0.378151260504202,"AL","Yorkwood",5,9,1,0.105597523219814,0.0147058823529412,0.378151260504202
"76",3,0.106637770897833,0.0264705882352941,0.388235294117647,"AL","Garland",5,9,1,0.106637770897833,0.0264705882352941,0.388235294117647
"77",8,0.105857585139319,0.191176470588235,0.446852425180599,"AL","Hannon Park",5,9,1,0.105857585139319,0.191176470588235,0.446852425180599
"78",3,0.11949226006192,0.0470588235294118,0.415294117647059,"AL","North Crichton",5,9,1,0.11949226006192,0.0470588235294118,0.415294117647059
"79",3,0.112445820433437,0.0529411764705882,0.400615148019992,"AL","Malibar Heights",5,9,1,0.112445820433437,0.0529411764705882,0.400615148019992
"80",9,0.111814241486068,0.0264705882352941,0.484705882352941,"AL","Crestview",5,9,1,0.111814241486068,0.0264705882352941,0.484705882352941
"81",3,0.116346749226006,0.00588235294117647,0.476470588235294,"AL","Driftwood",5,9,1,0.116346749226006,0.00588235294117647,0.476470588235294
"82",3,0.115356037151703,0.0235294117647059,0.450980392156863,"AL","Hillsdale",5,9,1,0.115356037151703,0.0235294117647059,0.450980392156863
"83",3,0.108656346749226,0.05,0.380882352941176,"AL","Parkhill",5,9,1,0.108656346749226,0.05,0.380882352941176
"84",8,0.107244582043344,0.141176470588235,0.395847750865052,"AL","Reichlieu",5,9,1,0.107244582043344,0.141176470588235,0.395847750865052
"85",1,0.119232198142415,0.0823529411764706,0,"AL","Baltimore",5,9,1,0.119232198142415,0.0823529411764706,0
"86",3,0.109832817337461,0,0.422352941176471,"AL","Prospect",5,9,1,0.109832817337461,0,0.422352941176471
"87",9,0.11661919504644,0.0235294117647059,0.5,"AL","Rosedale",5,9,1,0.11661919504644,0.0235294117647059,0.5
"88",9,0.107888544891641,0.0441176470588235,0.484705882352941,"AL","Skyland Park",5,9,1,0.107888544891641,0.0441176470588235,0.484705882352941
"89",9,0.119479876160991,0.135294117647059,0.482352941176471,"AL","Maysville",5,9,1,0.119479876160991,0.135294117647059,0.482352941176471
"90",3,0.113560371517028,0.0411764705882353,0.402714932126697,"AL","Hillview",5,9,1,0.113560371517028,0.0411764705882353,0.402714932126697
"91",8,0.117919504643963,0.170588235294118,0.411764705882353,"AL","Rickarby",5,9,1,0.117919504643963,0.170588235294118,0.411764705882353
"92",8,0.114241486068111,0.0970588235294118,0.397647058823529,"AL","Colonial Heights",5,9,1,0.114241486068111,0.0970588235294118,0.397647058823529
"93",8,0.114377708978328,0.123529411764706,0.401226288561027,"AR","Central High",5,9,1,0.114377708978328,0.123529411764706,0.401226288561027
"94",3,0.110390092879257,0.0264705882352941,0.398749521500574,"AR","Westwood-Pecan Lake",5,9,1,0.110390092879257,0.0264705882352941,0.398749521500574
"95",9,0.115430340557276,0.00294117647058824,0.498823529411765,"AR","65th St. West",5,9,1,0.115430340557276,0.00294117647058824,0.498823529411765
"96",2,0.0729411764705882,0.176470588235294,0.472989195678271,"AR","Heights",5,9,1,0.0729411764705882,0.176470588235294,0.472989195678271
"97",3,0.112643962848297,0.0176470588235294,0.40560096475948,"AR","South Geyer Springs",5,9,1,0.112643962848297,0.0176470588235294,0.40560096475948
"98",7,0.0986130030959752,0.0823529411764706,0.431372549019608,"AR","Riverdale",5,9,1,0.0986130030959752,0.0823529411764706,0.431372549019608
"99",3,0.113907120743034,0.0323529411764706,0.427335640138408,"AR","Chicot West I-30 So.",5,9,1,0.113907120743034,0.0323529411764706,0.427335640138408
"100",8,0.106328173374613,0.161764705882353,0.424705882352941,"AR","Walnut Valley",5,9,1,0.106328173374613,0.161764705882353,0.424705882352941
"101",3,0.118043343653251,0.0176470588235294,0.441176470588235,"AR","South End",5,9,1,0.118043343653251,0.0176470588235294,0.441176470588235
"102",1,0.0976594427244582,0.167647058823529,0,"AR","Downtown CBD",5,9,1,0.0976594427244582,0.167647058823529,0
"103",8,0.108383900928793,0.114705882352941,0.418860877684407,"AR","Capitol View-Stifft Station",5,9,1,0.108383900928793,0.114705882352941,0.418860877684407
"104",9,0.112990712074303,0.229411764705882,0.487058823529412,"AR","Downtown Neighborhood",5,9,1,0.112990712074303,0.229411764705882,0.487058823529412
"105",8,0.109424148606811,0.147058823529412,0.401728463897407,"AR","West Markham",5,9,1,0.109424148606811,0.147058823529412,0.401728463897407
"106",8,0.114934984520124,0.0735294117647059,0.40560096475948,"AR","Cloverdale Watson",5,9,1,0.114934984520124,0.0735294117647059,0.40560096475948
"107",3,0.0939814241486068,0.0205882352941177,0.449411764705882,"AR","Rock Creek",5,9,1,0.0939814241486068,0.0205882352941177,0.449411764705882
"108",9,0.117176470588235,0.0941176470588235,0.492941176470588,"AR","Wakefield",5,9,1,0.117176470588235,0.0941176470588235,0.492941176470588
"109",2,0.101523219814241,0.167647058823529,0.477647058823529,"AR","Midtown",5,9,1,0.101523219814241,0.167647058823529,0.477647058823529
"110",8,0.116247678018576,0.0705882352941176,0.40560096475948,"AR","Upper Baseline",5,9,1,0.116247678018576,0.0705882352941176,0.40560096475948
"111",3,0.113894736842105,0.0147058823529412,0.395641768484696,"AR","John Barrow",5,9,1,0.113894736842105,0.0147058823529412,0.395641768484696
"112",2,0.103170278637771,0.102941176470588,0.474117647058824,"AR","Reservoir",5,9,1,0.103170278637771,0.102941176470588,0.474117647058824
"113",8,0.117894736842105,0.111764705882353,0.390756302521008,"AR","Stephens",5,9,1,0.117894736842105,0.111764705882353,0.390756302521008
"114",2,0.0928916408668731,0.0941176470588235,0.48,"AR","River Mountain",5,9,1,0.0928916408668731,0.0941176470588235,0.48
"115",8,0.10512693498452,0.0970588235294118,0.384998443821973,"AR","Otter Creek Crystal",5,9,1,0.10512693498452,0.0970588235294118,0.384998443821973
"116",8,0.117238390092879,0.155882352941176,0.411764705882353,"AR","Oak Forest",5,9,1,0.117238390092879,0.155882352941176,0.411764705882353
"117",3,0.117188854489164,0.0205882352941177,0.441176470588235,"AR","East of I-30",5,9,1,0.117188854489164,0.0205882352941177,0.441176470588235
"118",7,0.098030959752322,0.185294117647059,0.465882352941177,"AR","Hillcrest",5,9,1,0.098030959752322,0.185294117647059,0.465882352941177
"119",9,0.106513931888545,0.132352941176471,0.485882352941176,"AR","Briarwood",5,9,1,0.106513931888545,0.132352941176471,0.485882352941176
"120",3,0.101102167182663,0.0205882352941177,0.468235294117647,"AR","Prairie Creek",5,9,1,0.101102167182663,0.0205882352941177,0.468235294117647
"121",3,0.112978328173375,0.0411764705882353,0.445686274509804,"AR","Boyle Park",5,9,1,0.112978328173375,0.0411764705882353,0.445686274509804
"122",3,0.0929287925696594,0.0205882352941177,0.40876170287935,"AZ","Finley Farms",5,9,1,0.0929287925696594,0.0205882352941177,0.40876170287935
"123",3,0.105139318885449,0.0764705882352941,0.470588235294118,"AZ","Prince Tucson",5,9,1,0.105139318885449,0.0764705882352941,0.470588235294118
"124",2,0.0926315789473684,0.144117647058824,0.490588235294118,"AZ","Sonoma Ranch",5,9,1,0.0926315789473684,0.144117647058824,0.490588235294118
"125",7,0.0947616099071208,0.1,0.378676470588235,"AZ","The Traditions",5,9,1,0.0947616099071208,0.1,0.378676470588235
"126",7,0.0933993808049536,0.129411764705882,0.406700818465524,"AZ","Higley Park",5,9,1,0.0933993808049536,0.129411764705882,0.406700818465524
"127",8,0.107517027863777,0.194117647058824,0.409279204639602,"AZ","St. Cyrils",5,9,1,0.107517027863777,0.194117647058824,0.409279204639602
"128",7,0.0923467492260062,0.102941176470588,0.421303656597774,"AZ","Western Skies",5,9,1,0.0923467492260062,0.102941176470588,0.421303656597774
"129",7,0.102427244582043,0.0882352941176471,0.425602072660896,"AZ","Summer Place Village",5,9,1,0.102427244582043,0.0882352941176471,0.425602072660896
"130",4,0.0891269349845201,0.00294117647058824,0.474180062415357,"AZ","Ahwatukee Foothills",5,9,1,0.0891269349845201,0.00294117647058824,0.474180062415357
"131",7,0.102377708978328,0.111764705882353,0.402343519990579,"AZ","Amberwood North",5,9,1,0.102377708978328,0.111764705882353,0.402343519990579
"132",8,0.108074303405573,0.120588235294118,0.400210084033613,"AZ","Terra Del Sol",5,9,1,0.108074303405573,0.120588235294118,0.400210084033613
"133",8,0.112210526315789,0.220588235294118,0.428260192966075,"AZ","Barrio Hollywood",5,9,1,0.112210526315789,0.220588235294118,0.428260192966075
"134",2,0.0860681114551084,0.0764705882352941,0.496470588235294,"AZ","Ashley Park",5,9,1,0.0860681114551084,0.0764705882352941,0.496470588235294
"135",3,0.088953560371517,0.0441176470588235,0.459753871518577,"AZ","Coronado Ranch",5,9,1,0.088953560371517,0.0441176470588235,0.459753871518577
"136",2,0.0960866873065016,0.105882352941176,0.48,"AZ","Jefferson Park",5,9,1,0.0960866873065016,0.105882352941176,0.48
"137",8,0.111863777089783,0.105882352941176,0.414094350611532,"AZ","Myers",5,9,1,0.111863777089783,0.105882352941176,0.414094350611532
"138",3,0.111554179566563,0.0235294117647059,0.444915503739033,"AZ","Drexel-Alvernon",5,9,1,0.111554179566563,0.0235294117647059,0.444915503739033
"139",3,0.0973250773993808,0.0205882352941177,0.420008243537655,"AZ","Starr Pass",5,9,1,0.0973250773993808,0.0205882352941177,0.420008243537655
"140",3,0.109003095975232,0.0411764705882353,0.399594320486815,"AZ","Lakeside Park",5,9,1,0.109003095975232,0.0411764705882353,0.399594320486815
"141",4,0.0852631578947368,0,0.494117647058824,"AZ","North Gateway",5,9,1,0.0852631578947368,0,0.494117647058824
"142",3,0.0963343653250774,0.0147058823529412,0.403068513572272,"AZ","Cooley Station",5,9,1,0.0963343653250774,0.0147058823529412,0.403068513572272
"143",7,0.0902167182662539,0.0764705882352941,0.414890206763904,"AZ","Sun Lakes",5,9,1,0.0902167182662539,0.0764705882352941,0.414890206763904
"144",7,0.0998142414860681,0.214705882352941,0.458976777083579,"AZ","Gililland",5,9,1,0.0998142414860681,0.214705882352941,0.458976777083579
"145",7,0.105609907120743,0.123529411764706,0.420168067226891,"AZ","Rosemont West",5,9,1,0.105609907120743,0.123529411764706,0.420168067226891
"146",3,0.10112693498452,0.00588235294117647,0.433985618295414,"AZ","Tucson Estates",5,9,1,0.10112693498452,0.00588235294117647,0.433985618295414
"147",2,0.0869597523219814,0.0882352941176471,0.469411764705882,"AZ","Vinyards",5,9,1,0.0869597523219814,0.0882352941176471,0.469411764705882
"148",7,0.0947120743034056,0.155882352941176,0.450214920803156,"AZ","Rural-Geneva",5,9,1,0.0947120743034056,0.155882352941176,0.450214920803156
"149",8,0.111578947368421,0.173529411764706,0.405572755417957,"AZ","Amphi",5,9,1,0.111578947368421,0.173529411764706,0.405572755417957
"150",8,0.112582043343653,0.108823529411765,0.468235294117647,"AZ","South Park",5,9,1,0.112582043343653,0.108823529411765,0.468235294117647
"151",9,0.0989349845201238,0.0411764705882353,0.495294117647059,"AZ","Leisure World",5,9,1,0.0989349845201238,0.0411764705882353,0.495294117647059
"152",3,0.104421052631579,0.0382352941176471,0.405405405405405,"AZ","Harrison East-South",5,9,1,0.104421052631579,0.0382352941176471,0.405405405405405
"153",4,0.0869473684210526,0.00588235294117647,0.390588235294118,"AZ","Trilogy",5,9,1,0.0869473684210526,0.00588235294117647,0.390588235294118
"154",3,0.102959752321981,0.00588235294117647,0.462933521757051,"AZ","Laveen",5,9,1,0.102959752321981,0.00588235294117647,0.462933521757051
"155",9,0.111442724458204,0.0941176470588235,0.492941176470588,"AZ","Menlo Park",5,9,1,0.111442724458204,0.0941176470588235,0.492941176470588
"156",8,0.10912693498452,0.117647058823529,0.422684043677351,"AZ","Arroyo Chico",5,9,1,0.10912693498452,0.117647058823529,0.422684043677351
"157",3,0.0992074303405573,0.0382352941176471,0.397832817337461,"AZ","Eastside",5,9,1,0.0992074303405573,0.0382352941176471,0.397832817337461
"158",8,0.116,0.202941176470588,0.467058823529412,"AZ","Wakefield",5,9,1,0.116,0.202941176470588,0.467058823529412
"159",7,0.0945263157894737,0.108823529411765,0.430588235294118,"AZ","Twelve Oaks",5,9,1,0.0945263157894737,0.108823529411765,0.430588235294118
"160",7,0.0980433436532508,0.0794117647058824,0.38390092879257,"AZ","Augusta Ranch",5,9,1,0.0980433436532508,0.0794117647058824,0.38390092879257
"161",7,0.0959752321981424,0.117647058823529,0.44273685450156,"AZ","Rancho Del Verde",5,9,1,0.0959752321981424,0.117647058823529,0.44273685450156
"162",3,0.088359133126935,0.0323529411764706,0.451215921804157,"AZ","Kempton Crossing",5,9,1,0.088359133126935,0.0323529411764706,0.451215921804157
"163",7,0.0964210526315789,0.132352941176471,0.451569216275099,"AZ","Dobson Woods",5,9,1,0.0964210526315789,0.132352941176471,0.451569216275099
"164",7,0.0931888544891641,0.155882352941176,0.42076124567474,"AZ","Blenman-Elm",5,9,1,0.0931888544891641,0.155882352941176,0.42076124567474
"165",8,0.116755417956656,0.176470588235294,0.397058823529412,"AZ","Dodge Flower",5,9,1,0.116755417956656,0.176470588235294,0.397058823529412
"166",3,0.098030959752322,0.0411764705882353,0.413793103448276,"AZ","Civano",5,9,1,0.098030959752322,0.0411764705882353,0.413793103448276
"167",7,0.081671826625387,0.170588235294118,0.446524064171123,"AZ","Alta Mira",5,9,1,0.081671826625387,0.170588235294118,0.446524064171123
"168",3,0.0943529411764706,0.0617647058823529,0.449411764705882,"AZ","Ridgeview",5,9,1,0.0943529411764706,0.0617647058823529,0.449411764705882
"169",2,0.0945263157894737,0.0588235294117647,0.492941176470588,"AZ","Santa Rita Ranch",5,9,1,0.0945263157894737,0.0588235294117647,0.492941176470588
"170",4,0.0862538699690402,0.00882352941176471,0.48,"AZ","Seville",5,9,1,0.0862538699690402,0.00882352941176471,0.48
"171",3,0.0984024767801858,0.0647058823529412,0.449579831932773,"AZ","Rillito",5,9,1,0.0984024767801858,0.0647058823529412,0.449579831932773
"172",3,0.0940061919504644,0.0323529411764706,0.490588235294118,"AZ","Wind Drift",5,9,1,0.0940061919504644,0.0323529411764706,0.490588235294118
"173",8,0.112866873065015,0.117647058823529,0.441176470588235,"AZ","Julia Keen",5,9,1,0.112866873065015,0.117647058823529,0.441176470588235
"174",8,0.109176470588235,0.179411764705882,0.457647058823529,"AZ","Garden District",5,9,1,0.109176470588235,0.179411764705882,0.457647058823529
"175",7,0.0965820433436533,0.197058823529412,0.377379937482239,"AZ","Superstition Springs",5,9,1,0.0965820433436533,0.197058823529412,0.377379937482239
"176",3,0.0955541795665635,0.00294117647058824,0.406700818465524,"AZ","Cooley Station North",5,9,1,0.0955541795665635,0.00294117647058824,0.406700818465524
"177",7,0.0979938080495356,0.1,0.447035270564682,"AZ","Tempe Royal Estates",5,9,1,0.0979938080495356,0.1,0.447035270564682
"178",7,0.0833188854489164,0.0823529411764706,0.402659343835814,"AZ","Shamrock Estates",5,9,1,0.0833188854489164,0.0823529411764706,0.402659343835814
"179",3,0.0966315789473684,0.05,0.412942354118825,"AZ","Towne Meadows",5,9,1,0.0966315789473684,0.05,0.412942354118825
"180",3,0.103207430340557,0.0323529411764706,0.40341106856944,"AZ","El G.H.E.K.O.",5,9,1,0.103207430340557,0.0323529411764706,0.40341106856944
"181",7,0.101647058823529,0.188235294117647,0.430252100840336,"AZ","Miramonte",5,9,1,0.101647058823529,0.188235294117647,0.430252100840336
"182",7,0.0978699690402477,0.211764705882353,0.418835827013732,"AZ","Dobson Ranch",5,9,1,0.0978699690402477,0.211764705882353,0.418835827013732
"183",8,0.110885448916409,0.15,0.412736995624696,"AZ","Corbett",5,9,1,0.110885448916409,0.15,0.412736995624696
"184",7,0.102835913312693,0.102941176470588,0.396586616297895,"AZ","Sunland Village",5,9,1,0.102835913312693,0.102941176470588,0.396586616297895
"185",8,0.113312693498452,0.179411764705882,0.449411764705882,"AZ","Sunnyside",5,9,1,0.113312693498452,0.179411764705882,0.449411764705882
"186",3,0.10625386996904,0.00588235294117647,0.477647058823529,"AZ","Westside Development",5,9,1,0.10625386996904,0.00588235294117647,0.477647058823529
"187",3,0.102897832817337,0.0441176470588235,0.403432761206466,"AZ","Sunbird",5,9,1,0.102897832817337,0.0441176470588235,0.403432761206466
"188",7,0.103306501547988,0.170588235294118,0.441176470588235,"AZ","La Madera",5,9,1,0.103306501547988,0.170588235294118,0.441176470588235
"189",7,0.0850402476780186,0.211764705882353,0.420964594368553,"AZ","Sam Hughes",5,9,1,0.0850402476780186,0.211764705882353,0.420964594368553
"190",2,0.0935975232198142,0.0647058823529412,0.489411764705882,"AZ","Tiburon",5,9,1,0.0935975232198142,0.0647058823529412,0.489411764705882
"191",7,0.0950835913312694,0.105882352941176,0.406700818465524,"AZ","Neely Commons",5,9,1,0.0950835913312694,0.105882352941176,0.406700818465524
"192",8,0.111058823529412,0.0823529411764706,0.388746803069054,"AZ","Stella Mann",5,9,1,0.111058823529412,0.0823529411764706,0.388746803069054
"193",7,0.0946130030959752,0.0794117647058824,0.4,"AZ","Houghton",5,9,1,0.0946130030959752,0.0794117647058824,0.4
"194",2,0.0957151702786378,0.117647058823529,0.471764705882353,"AZ","Crimson Creek",5,9,1,0.0957151702786378,0.117647058823529,0.471764705882353
"195",8,0.107975232198142,0.2,0.44,"AZ","Community Fiesta",5,9,1,0.107975232198142,0.2,0.44
"196",8,0.109065015479876,0.155882352941176,0.394914215686275,"AZ","Midvale Park",5,9,1,0.109065015479876,0.155882352941176,0.394914215686275
"197",9,0.105510835913313,0.15,0.494117647058824,"AZ","Palo Verde",5,9,1,0.105510835913313,0.15,0.494117647058824
"198",3,0.0976470588235294,0.0735294117647059,0.375,"AZ","Apache Wells",5,9,1,0.0976470588235294,0.0735294117647059,0.375
